City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
381,Rawson,AR,2021-12-11 20:59:46,-43.3002,-65.1023,77.29,36,75,31.07
382,Tiarei,PF,2021-12-11 20:59:46,-17.5333,-149.3333,86.02,75,73,8.7
383,Ewa Beach,US,2021-12-11 20:59:47,21.3156,-158.0072,80.02,74,96,21.54
384,Cuiluan,CN,2021-12-11 20:59:47,47.72,128.648,17.87,95,100,4.5
385,Palmeiras De Goias,BR,2021-12-11 20:59:47,-16.805,-49.9258,84.22,58,94,1.97
386,Vila Velha,BR,2021-12-11 20:59:30,-20.3297,-40.2925,80.55,85,20,10.0
387,Shakawe,BW,2021-12-11 20:59:48,-18.3667,21.85,74.48,61,98,8.32
388,Gat,IL,2021-12-11 20:59:48,31.61,34.7642,67.41,42,68,2.57
389,Ust-Kulom,RU,2021-12-11 20:59:48,61.6864,53.6902,0.36,95,22,4.9
390,Lubango,AO,2021-12-11 20:59:49,-14.9172,13.4925,64.65,75,91,2.68
391,Trzebnica,PL,2021-12-11 20:58:56,51.3108,17.0633,29.5,99,35,4.52
392,Am Timan,TD,2021-12-11 20:59:49,11.0297,20.2827,79.05,21,36,6.08
393,Ukiah,US,2021-12-11 20:59:49,39.1502,-123.2078,52.83,69,100,4.05
394,West Wendover,US,2021-12-11 20:59:50,40.7391,-114.0733,27.82,53,99,3.49
395,Bangassou,CF,2021-12-11 20:59:50,4.7413,22.8184,80.35,38,100,1.05
396,Vardo,NO,2021-12-11 20:59:50,70.3705,31.1107,28.72,81,53,14.76
397,Salacgriva,LV,2021-12-11 20:59:51,57.7536,24.3581,35.91,99,100,3.94
398,Mporokoso,ZM,2021-12-11 20:59:51,-9.3727,30.125,70.5,43,89,4.74
399,Diego De Almagro,CL,2021-12-11 20:59:51,-26.3667,-70.05,73.99,16,0,11.65
400,Loreto,MX,2021-12-11 20:59:52,22.2667,-101.9667,72.18,17,81,0.51
401,Santa Cruz,BO,2021-12-11 20:55:13,-17.8,-63.1667,86.05,66,75,13.8
402,Asau,RO,2021-12-11 20:59:52,46.4333,26.4,42.4,86,100,4.27
403,Kahului,US,2021-12-11 20:59:52,20.8947,-156.47,78.96,95,32,12.21
404,Torbay,CA,2021-12-11 20:59:53,47.6666,-52.7314,35.76,94,90,10.36
405,Chipinge,ZW,2021-12-11 20:59:53,-20.1883,32.6236,66.16,70,69,6.06
406,Harrisonburg,US,2021-12-11 20:57:14,38.4496,-78.8689,66.43,75,90,18.41
407,Chake Chake,TZ,2021-12-11 20:59:53,-5.2459,39.7666,77.54,83,92,9.04
408,Mango,US,2021-12-11 20:59:54,27.9797,-82.3065,86.25,74,1,8.05
409,Porto Novo,BJ,2021-12-11 20:59:54,6.4965,2.6036,84.02,78,76,7.11
410,Havre,FR,2021-12-11 20:59:54,49.5833,0.3333,46.8,93,90,11.5
411,Qui Nhon,VN,2021-12-11 20:59:55,13.7667,109.2333,71.1,91,100,10.4
412,Novocheboksarsk,RU,2021-12-11 20:59:55,56.111,47.4776,3.76,85,0,4.47
413,Douglas,US,2021-12-11 20:55:32,41.3,-96.167,43.14,59,1,5.99
414,Jacareacanga,BR,2021-12-11 20:59:56,-6.2222,-57.7528,77.2,94,100,2.93
415,Pinega,RU,2021-12-11 21:00:56,64.7001,43.3936,12.22,84,74,10.07
416,Saint George,US,2021-12-11 20:57:04,37.1041,-113.5841,52.27,31,11,1.99
417,Nsanje,MW,2021-12-11 21:00:56,-16.92,35.262,82.26,54,51,6.53
418,Pointe Michel,DM,2021-12-11 21:00:57,15.25,-61.3833,80.33,73,70,11.39
419,Honiara,SB,2021-12-11 21:00:57,-9.4333,159.95,81.79,84,99,4.32
420,Lancaster,US,2021-12-11 20:57:49,40.2504,-76.2499,65.98,82,100,8.99
421,Ixtapa,MX,2021-12-11 21:00:57,20.7,-105.2,88.47,31,100,5.35
422,Balkanabat,TM,2021-12-11 21:00:58,39.5108,54.3671,49.53,74,0,2.17
423,Bethanien,NA,2021-12-11 21:00:58,-26.502,17.1583,71.22,27,0,8.32
424,Birao,CF,2021-12-11 21:00:59,10.2849,22.7882,74.14,29,14,6.6
425,Guerrero Negro,MX,2021-12-11 21:00:59,27.9769,-114.0611,69.28,43,0,5.5
426,Mahajanga,MG,2021-12-11 21:00:59,-15.7167,46.3167,80.62,78,20,4.61
427,Muzhi,RU,2021-12-11 21:01:00,65.3667,64.6667,18.63,84,100,7.72
428,Deputatskiy,RU,2021-12-11 21:01:00,69.3,139.9,-25.56,100,99,1.83
429,Umm Lajj,SA,2021-12-11 21:01:00,25.0213,37.2685,75.9,52,100,2.28
430,Perth,AU,2021-12-11 20:56:36,-31.9333,115.8333,61.18,81,0,16.11
431,Leshukonskoye,RU,2021-12-11 21:01:01,64.8989,45.7622,12.6,81,80,10.47
432,Lagoa,PT,2021-12-11 21:01:01,39.05,-27.9833,64.44,81,100,30.62
433,Gaoual,GN,2021-12-11 21:01:01,11.75,-13.2,79.23,26,57,3.42
434,Assiniboia,CA,2021-12-11 21:01:01,49.6334,-105.9845,36.3,61,15,25.14
435,Kirkwall,GB,2021-12-11 21:01:02,58.9848,-2.9587,46.45,87,20,9.22
436,Carlos Antonio Lopez,PY,2021-12-11 21:01:02,-26.4,-54.7667,87.26,33,100,4.07
437,Maniitsoq,GL,2021-12-11 21:01:02,65.4167,-52.9,24.85,85,100,20.29
438,Ghanzi,BW,2021-12-11 21:01:03,-21.5667,21.7833,70.27,73,96,7.38
439,Tezu,IN,2021-12-11 21:01:03,27.9167,96.1667,58.53,53,0,4.09
440,Portage,US,2021-12-11 21:01:04,41.1667,-81.1998,43.86,59,90,32.21
441,Bataipora,BR,2021-12-11 21:01:04,-22.2953,-53.2711,95.31,21,60,5.84
442,Azuaga,ES,2021-12-11 21:01:04,38.2667,-5.6833,49.96,83,0,2.37
443,Banamba,ML,2021-12-11 21:01:05,13.55,-7.45,74.95,10,100,7.78
444,Airai,TL,2021-12-11 21:01:05,-8.9266,125.4092,61.63,89,98,0.81
445,Strezhevoy,RU,2021-12-11 21:01:05,60.7333,77.5889,1.38,91,100,13.29
446,Sobolevo,RU,2021-12-11 21:01:06,54.4299,31.8996,28.51,97,100,12.08
447,Yingkou,CN,2021-12-11 21:01:06,40.6648,122.2283,26.64,41,0,13.33
448,A Coruna,ES,2021-12-11 21:01:07,43.3713,-8.396,56.93,87,90,1.01
449,Keti Bandar,PK,2021-12-11 21:01:07,24.1447,67.4497,69.73,42,27,7.43
450,Gasa,PS,2021-12-11 20:59:30,31.5,34.4667,62.91,49,78,3.71
451,Aksarka,RU,2021-12-11 21:01:07,66.5606,67.7975,-4.49,99,96,4.12
452,Riohacha,CO,2021-12-11 20:59:15,11.5444,-72.9072,84.31,70,75,13.8
453,Panzhihua,CN,2021-12-11 21:01:08,26.5851,101.7128,49.69,89,2,3.53
454,Alice Springs,AU,2021-12-11 21:00:19,-23.7,133.8833,60.35,63,0,0.0
455,Hamilton,US,2021-12-11 21:01:08,39.1834,-84.5333,41.09,70,7,4.0
456,Omboue,GA,2021-12-11 21:01:08,-1.5746,9.2618,75.27,97,100,3.91
457,Volosovo,RU,2021-12-11 21:01:09,59.4333,29.4833,25.36,92,100,10.6
458,Kavieng,PG,2021-12-11 21:01:09,-2.5744,150.7967,82.74,80,98,8.66
459,Dunnville,CA,2021-12-11 21:01:09,42.9001,-79.6163,49.05,72,30,39.77
460,Kavaratti,IN,2021-12-11 21:01:10,10.5669,72.642,80.94,72,7,8.01
461,Urucara,BR,2021-12-11 21:01:10,-2.5364,-57.76,81.27,84,100,2.59
462,Port Shepstone,ZA,2021-12-11 21:01:10,-30.7414,30.455,74.1,88,100,5.79
463,Vila Franca Do Campo,PT,2021-12-11 21:02:11,37.7167,-25.4333,66.2,86,21,14.16
464,Svetlaya,RU,2021-12-11 21:02:11,46.5389,138.3297,26.17,78,57,5.1
465,Williamsburg,US,2021-12-11 20:58:01,37.2707,-76.7075,74.95,82,1,3.0
466,Xining,CN,2021-12-11 21:02:12,36.6167,101.7667,16.45,85,87,2.35
467,Dubti,ET,2021-12-11 21:02:12,11.7361,41.0853,74.62,54,0,11.95
468,Ilulissat,GL,2021-12-11 21:02:12,69.2167,-51.1,15.82,67,100,4.61
469,Olinda,BR,2021-12-11 21:02:13,-8.0089,-34.8553,82.13,69,40,9.22
470,Sena Madureira,BR,2021-12-11 21:02:13,-9.0656,-68.6569,81.21,87,92,3.89
471,Flinders,AU,2021-12-11 21:02:13,-34.5833,150.8552,62.2,83,42,11.14
472,Ulladulla,AU,2021-12-11 21:02:14,-35.35,150.4667,60.87,71,11,8.37
473,San Francisco,US,2021-12-11 20:57:55,37.7749,-122.4194,60.67,55,100,1.99
474,Zavitinsk,RU,2021-12-11 21:02:14,50.1167,129.45,9.18,96,100,5.86
475,Goderich,CA,2021-12-11 21:02:14,43.7501,-81.7165,41.92,79,95,39.75
476,Tara,RU,2021-12-11 21:02:15,56.8944,74.371,-2.0,99,51,5.5
477,Knyaze-Volkonskoye,RU,2021-12-11 21:02:15,48.4642,135.4567,14.34,96,100,0.54
478,Madang,PG,2021-12-11 21:02:15,-5.2246,145.7966,76.64,91,97,6.15
479,Martapura,ID,2021-12-11 21:02:16,-3.4167,114.85,77.09,94,90,3.44
480,Aleksandrov Gay,RU,2021-12-11 21:02:16,50.147,48.5704,23.27,70,4,10.94
481,Dingle,PH,2021-12-11 21:02:16,10.9995,122.6711,75.24,94,40,8.16
482,Wangqing,CN,2021-12-11 21:02:16,43.3218,129.7634,20.61,70,66,10.94
483,Kimbe,PG,2021-12-11 21:02:17,-5.5502,150.1429,77.81,94,99,1.99
484,Anjiang,CN,2021-12-11 21:02:17,27.3194,110.1031,47.91,95,100,4.43
485,Sterling,US,2021-12-11 21:02:17,39.0062,-77.4286,69.94,80,90,1.99
486,Jining,CN,2021-12-11 21:02:18,35.405,116.5814,46.42,62,100,10.89
487,Takestan,IR,2021-12-11 21:02:18,36.0696,49.6959,42.87,40,0,4.7
488,Murray Bridge,AU,2021-12-11 21:02:18,-35.1167,139.2667,75.49,41,2,7.83
489,Houma,US,2021-12-11 21:02:19,29.5958,-90.7195,70.0,76,75,12.66
490,Borovoy,RU,2021-12-11 21:02:19,55.4333,86.0833,18.68,62,0,6.71
491,Kailua,US,2021-12-11 21:02:19,21.4022,-157.7394,80.15,71,40,18.41
492,Rassvet,RU,2021-12-11 21:02:20,46.8333,40.75,33.13,98,54,31.32
493,Ca Mau,VN,2021-12-11 21:02:20,9.1769,105.15,72.46,84,63,2.1
494,Kalmunai,LK,2021-12-11 21:02:20,7.4167,81.8167,79.48,79,24,8.57
495,Kuybyshevo,RU,2021-12-11 21:02:21,47.8123,38.9073,33.76,84,91,10.71
496,Baherden,TM,2021-12-11 21:02:21,38.4362,57.4316,49.82,70,0,3.02
497,Mildura,AU,2021-12-11 21:02:21,-34.2,142.15,66.07,55,5,4.63
498,Luena,AO,2021-12-11 21:02:21,-11.7833,19.9167,62.96,96,100,2.91
499,Oranjemund,NA,2021-12-11 21:02:22,-28.55,16.4333,62.08,85,0,6.89
500,Ustye,RU,2021-12-11 21:02:22,59.6304,39.736,7.39,91,98,7.63
501,Sehithwa,BW,2021-12-11 21:02:22,-20.4667,22.7167,70.97,79,100,9.06
502,Tirlyanskiy,RU,2021-12-11 21:02:23,54.2109,58.5806,7.47,90,5,3.8
503,Nivala,FI,2021-12-11 21:02:23,63.9167,24.9667,28.18,94,100,7.58
504,Nuuk,GL,2021-12-11 21:02:23,64.1835,-51.7216,25.41,86,90,6.91
505,Ilek,RU,2021-12-11 21:02:24,51.5271,53.3831,16.72,79,1,9.42
506,Nioro,GM,2021-12-11 21:02:24,13.35,-15.75,78.08,48,100,6.73
507,Miri,MY,2021-12-11 21:02:24,4.4148,114.0089,76.24,92,100,4.52
508,Tulskiy,RU,2021-12-11 21:02:24,44.5094,40.1762,45.32,59,75,4.09
509,Hirara,JP,2021-12-11 21:02:25,24.8,125.2833,72.45,64,4,12.3
510,Bouna,CI,2021-12-11 21:03:25,9.2667,-3.0,80.35,17,9,3.36
511,Ambulu,ID,2021-12-11 21:03:25,-8.345,113.6058,77.99,85,100,3.15
512,Santa Maria,BR,2021-12-11 21:02:36,-29.6842,-53.8069,87.13,33,26,6.38
513,Mosquera,CO,2021-12-11 21:03:26,4.7059,-74.2302,62.69,67,75,10.36
514,Illapel,CL,2021-12-11 21:01:14,-31.6308,-71.1653,70.9,55,1,9.46
515,Magaria,NE,2021-12-11 21:03:26,12.9983,8.9099,73.62,15,1,10.2
516,Bonavista,CA,2021-12-11 21:03:26,48.6499,-53.1147,32.11,85,79,13.89
517,Nago,JP,2021-12-11 21:03:27,26.5881,127.9761,62.67,58,9,6.58
518,Labytnangi,RU,2021-12-11 21:03:27,66.6572,66.4183,9.48,88,95,6.17
519,Buchanan,LR,2021-12-11 21:03:27,5.8808,-10.0467,76.96,79,94,9.17
520,Conceicao Do Araguaia,BR,2021-12-11 21:03:28,-8.2578,-49.2647,79.34,85,97,4.47
521,Pemangkat,ID,2021-12-11 21:03:28,1.1667,108.9667,77.29,89,80,6.64
522,Boguchany,RU,2021-12-11 21:03:28,58.3814,97.4531,20.88,95,100,6.85
523,Mount Isa,AU,2021-12-11 21:00:40,-20.7333,139.5,74.97,25,0,0.0
524,Newport,GB,2021-12-11 21:03:05,51.5877,-2.9984,55.17,92,100,13.56
525,Talnakh,RU,2021-12-11 21:03:29,69.4865,88.3972,-25.74,81,81,1.43
526,Baft,IR,2021-12-11 21:03:29,29.234,56.6057,43.27,24,32,3.89
527,Bac Lieu,VN,2021-12-11 21:03:29,9.285,105.7244,74.52,88,41,2.33
528,Paredon,MX,2021-12-11 21:03:30,16.0333,-93.8667,84.79,64,4,7.87
529,Maridi,SS,2021-12-11 21:03:30,4.9158,29.4742,79.27,32,21,5.39
530,Itoman,JP,2021-12-11 21:03:30,26.1247,127.6694,62.62,77,20,3.44
531,Komsomolskiy,UZ,2021-12-11 21:03:31,40.4272,71.7189,33.22,29,11,0.65
532,Malpur,IN,2021-12-11 21:03:31,23.35,73.45,62.8,43,0,8.55
533,Mishkino,RU,2021-12-11 21:03:31,55.3389,63.9175,7.21,92,5,6.46
534,Khomutovo,RU,2021-12-11 21:03:32,52.4658,104.4025,2.01,97,74,3.44
535,Maine-Soroa,NE,2021-12-11 21:03:32,13.2114,12.0241,72.81,14,31,9.75
536,Yelkhovka,RU,2021-12-11 21:03:32,53.8667,50.2832,12.96,87,10,5.95
537,Turochak,RU,2021-12-11 21:03:33,52.2576,87.1224,4.3,96,100,2.84
538,San Juan De Uraba,CO,2021-12-11 21:00:17,8.7592,-76.5297,83.43,74,58,7.72
539,Sokna,NO,2021-12-11 21:03:33,60.24,9.9235,32.85,93,97,1.3
540,Talas,TR,2021-12-11 21:03:33,38.6908,35.5538,30.87,100,43,1.14
541,Oranjestad,AW,2021-12-11 21:02:55,12.524,-70.027,81.91,75,100,8.99
542,Saquena,PE,2021-12-11 21:03:34,-4.6667,-73.5167,80.69,92,98,4.41
543,Grand Gaube,MU,2021-12-11 21:03:34,-20.0064,57.6608,79.38,70,85,8.99
544,Charleston,US,2021-12-11 21:00:04,32.7766,-79.9309,81.21,73,1,5.99
545,Manama,BH,2021-12-11 21:00:03,26.2154,50.5832,67.98,56,0,12.66
546,Sitka,US,2021-12-11 21:03:35,57.0531,-135.33,31.89,80,75,5.75
547,Togur,RU,2021-12-11 21:03:35,58.3631,82.8265,-1.32,99,97,5.48
548,Ribeira Brava,PT,2021-12-11 21:03:35,32.65,-17.0667,65.03,77,56,6.51
549,Raduzhnyy,RU,2021-12-11 21:03:36,62.0961,77.475,2.5,94,100,12.12
550,Kieta,PG,2021-12-11 21:03:36,-6.2167,155.6333,83.03,73,97,2.53
551,Filingue,NE,2021-12-11 21:03:36,14.3521,3.3168,79.43,13,4,7.23
552,Bani,DO,2021-12-11 21:03:36,18.2833,-70.3333,82.85,60,37,15.9
553,San Ramon,US,2021-12-11 21:02:56,37.7799,-121.978,59.31,42,1,1.99
554,Mitsamiouli,KM,2021-12-11 21:03:37,-11.3847,43.2844,79.88,79,100,10.65
555,Morant Bay,JM,2021-12-11 21:03:37,17.8815,-76.4093,82.65,69,0,7.83
556,Burgeo,CA,2021-12-11 21:03:38,47.6167,-57.6152,36.79,86,100,2.66
557,Cabedelo,BR,2021-12-11 21:02:00,-6.9811,-34.8339,80.69,70,12,12.55
558,Scalea,IT,2021-12-11 21:03:38,39.813,15.7956,43.34,70,89,5.53
559,Visby,SE,2021-12-11 21:04:38,57.6409,18.296,34.02,93,75,6.91
560,Kurchum,KZ,2021-12-11 21:04:39,48.5722,83.6542,-5.85,83,11,2.57
561,Bosaso,SO,2021-12-11 21:03:23,11.2842,49.1816,76.46,74,2,5.01
562,Khash,IR,2021-12-11 21:04:39,28.2211,61.2158,46.56,26,65,3.33
563,Benguela,AO,2021-12-11 21:00:33,-12.5763,13.4055,79.9,79,74,4.76
564,Amuntai,ID,2021-12-11 21:04:39,-2.4177,115.2494,73.33,99,96,2.71
565,Vanderhoof,CA,2021-12-11 21:04:40,54.0166,-124.0198,31.64,60,100,4.65
566,Piranhas,BR,2021-12-11 21:04:40,-16.4269,-51.8222,81.72,75,92,5.41
567,Hrubieszow,PL,2021-12-11 21:04:40,50.805,23.8925,32.77,95,100,3.22
568,Tyubuk,RU,2021-12-11 21:04:41,56.0552,60.9405,9.46,88,7,5.23
569,Touros,BR,2021-12-11 21:04:41,-5.1989,-35.4608,81.5,71,11,15.37
570,Hay River,CA,2021-12-11 21:04:41,60.8156,-115.7999,6.76,78,90,4.61
571,Manta,EC,2021-12-11 21:04:42,-0.95,-80.7333,78.58,73,90,9.22
572,Akoupe,CI,2021-12-11 21:04:42,6.39,-3.9003,77.86,75,87,3.76
573,Praia Da Vitoria,PT,2021-12-11 21:04:42,38.7333,-27.0667,65.75,90,99,27.36
